EmpID,PerfScoreID,Salary,PositionID,Sex,Absences
48333,4,71339,18,M ,4
16132,1,93093,2,F,15
35480,4,52505,1,M ,1
17091,2,93396,1,F,10
60474,3,48888,15,F,9
48256,3,50923,6,M ,2
81563,1,45998,23,M ,20
33185,3,45998,16,F,8
46606,4,92989,20,M ,1
52620,2,45998,9,F,7
83465,1,63515,30,F,12
66792,1,74679,30,M ,19
85619,3,63973,7,M ,1
13841,1,63450,27,F,18
52878,3,53060,9,M ,20
23961,4,63813,20,M ,15
24594,1,50470,15,F,13
21683,3,74326,23,F,4
90294,2,50482,12,F,7
63160,1,47414,5,F,17
27059,2,67251,19,M ,1
88053,2,46430,29,F,16
64416,3,54828,6,F,10
57203,3,64246,20,F,19
57696,1,105700,11,M ,6
20251,2,62425,14,M ,16
20414,2,62425,24,F,5
50919,4,82758,21,M ,12
22714,2,55578,20,M ,1
59162,1,63682,6,M ,15
97245,1,68099,28,F,2
23327,1,54933,10,F,10
45090,1,97999,5,F,15
96961,3,67176,6,F,10
38665,1,61154,2,M ,3
38312,2,45433,8,M ,16
63550,4,46799,30,F,10
86475,2,100031,2,M ,11
77528,3,63763,2,F,3
92657,4,64816,13,F,11
19130,3,82758,26,M ,5
98606,1,50750,17,M ,10
67061,1,52057,23,F,2
85568,3,105688,9,M ,1
93325,2,64520,6,F,3
66437,2,56147,7,M ,6
85012,1,45433,23,F,13
85690,3,105700,25,M ,5
97391,2,58371,13,F,15
12744,2,52624,2,F,2
16746,4,59231,23,M ,8
57128,3,51044,18,F,7
73470,4,59472,20,M ,2
68943,3,64971,9,F,20
92894,2,72460,2,F,14
34096,3,62061,10,F,7
11241,4,180000,29,F,20
83026,1,63025,23,F,2
64221,4,74241,26,F,6
41151,3,61729,18,F,13
37901,4,64816,18,F,15
63487,3,68051,16,F,14
36314,1,63322,4,F,11
97854,1,56149,2,F,20
88112,4,62385,19,F,13
23375,2,52984,30,F,15
45118,2,52846,20,M ,2
62325,4,65310,20,M ,6
60571,1,63291,17,F,6
92052,3,60120,14,M ,7
47952,4,100416,18,M ,5
82465,3,57575,19,F,18
17289,2,170500,29,M ,5
18397,1,51920,16,F,11
15477,2,47750,17,M ,20
14370,2,63682,7,M ,19
38291,4,59892,10,M ,1
81741,4,74669,8,M ,15
94627,1,64021,9,M ,19
97261,4,46430,23,F,3
22823,2,72992,24,M ,9
19635,2,138888,18,M ,17
75468,4,47434,20,M ,14
83066,2,46738,12,M ,15
26096,4,57568,28,M ,15
54078,1,85028,18,M ,18
88838,3,59365,14,F,15
20695,4,61422,5,F,1
14409,1,59892,9,F,7
54086,1,60724,5,M ,1
75810,1,46654,26,F,17
52648,4,64520,23,F,5
70533,3,87921,7,F,15
54132,1,65288,1,F,6
98162,2,53564,16,M ,9
30733,4,66738,28,F,18
80346,2,74669,28,F,3
91430,2,52249,14,F,16
14166,2,48888,1,M ,1
25942,4,69340,13,F,5
99108,2,64066,24,F,17
54653,4,62162,15,M ,2
34320,3,66149,29,F,7
29252,3,64971,17,F,5
46652,2,50825,19,M ,7
49824,2,53250,16,F,6
38108,3,68051,6,M ,3
41586,3,64397,29,F,2
54107,3,99280,19,M ,13
61970,3,56147,21,F,9
52668,4,63000,3,M ,19
51235,4,108987,20,M ,8
42942,1,58273,16,M ,17
34103,2,93093,28,M ,9
42443,2,59892,11,M ,9
70467,2,59124,10,M ,13
99548,2,83552,25,M ,12
41537,2,63515,6,M ,2
36219,3,68407,17,M ,20
83678,3,88527,22,F,16
92637,1,65714,30,F,8
11618,2,48495,11,M ,5
35963,4,84903,9,F,10
18573,1,53492,27,F,7
39991,1,57975,17,M ,1
63567,4,93396,27,F,4
87632,1,63000,20,M ,11
45910,1,99280,30,M ,18
49835,3,53171,5,F,7
37037,2,74813,26,F,3
64495,2,71339,15,F,15
47767,4,148999,2,M ,7
30809,1,54670,6,F,17
33019,1,66825,24,F,9
89528,1,87921,27,M ,3
75734,4,63450,9,F,10
13394,2,50428,22,F,11
71765,2,75188,24,M ,4
79606,3,66825,4,M ,1
43897,1,75281,26,F,11
83621,4,72640,30,F,1
94501,1,66074,4,M ,14
80260,3,74669,24,F,7
36174,1,93206,17,M ,11
83160,3,60120,11,F,1
78900,3,107226,19,F,10
59038,3,50482,15,M ,8
53096,2,88527,16,M ,5
25566,2,54933,5,F,16
36840,2,53492,24,M ,17
94844,3,68678,24,M ,8
48497,3,46120,28,M ,1
92582,2,55000,15,F,1
58933,4,48888,12,F,15
20302,1,46998,7,F,17
79729,3,61568,12,M ,11
90329,1,74679,16,M ,4
75862,1,71776,30,M ,3
46151,3,65729,29,F,12
63703,4,54237,25,M ,1
68706,2,61422,9,F,17
47244,1,58709,21,F,2
78099,1,220450,7,F,5
46083,2,63291,11,F,7
60558,4,54005,15,F,15
32199,1,140920,22,F,13
33291,3,55140,6,M ,6
50145,3,65893,13,M ,1
20982,3,99020,13,F,10
29817,2,55722,26,M ,7
51192,2,61568,15,M ,15
93196,2,56847,11,F,20
12261,1,62659,18,F,17
16840,2,57575,1,M ,3
25674,1,92989,5,M ,7
16947,2,60446,20,M ,7
71175,4,72202,18,M ,17
72921,2,64991,12,M ,6
75043,2,47414,4,M ,2
20247,2,52599,1,F,14
17502,2,57859,11,M ,17
68250,2,67251,22,F,12
83659,1,92989,9,F,1
91125,1,138888,2,F,3
48872,1,50428,9,M ,10
86685,1,105688,2,M ,17
43376,3,63003,26,F,8
40919,4,52057,5,M ,20
50388,1,70507,30,M ,4
33648,3,220450,13,M ,7
46193,2,55722,18,M ,19
34214,3,66738,1,M ,7
79597,4,72202,10,F,3
88200,3,59144,15,F,11
72672,4,64397,5,F,20
24302,1,47750,21,F,6
97320,3,170500,2,M ,1
17884,2,70187,30,F,6
42866,4,150290,7,F,8
60593,3,74813,7,M ,13
65175,2,93396,27,M ,6
87343,4,71966,5,F,3
72349,4,52505,4,M ,13
71433,4,58523,20,M ,8
45280,3,57575,3,F,2
87161,4,52505,22,M ,1
27673,3,55722,26,M ,12
59733,4,60627,26,F,4
53966,4,47837,15,M ,5
79428,2,58370,27,M ,2
44433,4,56339,16,F,9
11013,2,58530,6,F,9
30872,2,140920,18,F,5
70737,2,180000,24,F,2
48232,3,63676,25,F,12
65379,4,108987,21,F,20
96128,2,47837,12,F,9
46983,4,110929,11,F,15
14174,3,85028,26,F,8
23184,4,65714,5,F,12
76985,1,55800,14,M ,13
62440,3,101199,28,M ,4
98969,2,63676,13,F,12
61563,2,73330,25,F,6
43630,4,50373,24,F,15
34468,4,51505,30,F,10
46429,3,58062,3,M ,20
39870,4,63322,12,F,9
55368,1,47001,17,M ,17
31875,2,70131,21,F,3
49086,1,58062,23,M ,6
60748,4,71339,28,F,13
54502,1,63682,25,F,4
38005,1,63478,19,M ,12
97058,1,51920,10,M ,10
55856,3,59124,25,F,6
30004,2,95920,22,F,4
18374,4,93046,24,M ,3
31116,2,56339,2,F,12
89295,2,51259,23,F,7
85408,3,50274,8,F,11
33167,4,72609,6,F,1
30696,2,68099,15,F,18
71571,2,63000,4,M ,13
63960,3,46428,22,F,3
54125,3,64995,28,F,18
54085,1,55315,6,M ,12
80177,3,66738,22,M ,12
76603,3,74417,18,M ,9
51788,3,68099,28,M ,8
67963,3,59472,8,F,8
49219,1,59124,3,M ,14
89747,3,66074,3,M ,14
89518,4,48285,17,M ,11
55284,4,99020,9,F,8
48956,2,150290,6,F,9
22769,4,105688,5,M ,11
11119,1,83552,28,M ,13
11188,2,59365,2,M ,9
13440,2,62810,29,F,6
19938,3,74813,3,M ,5
77398,1,62425,8,M ,3
56053,4,95920,9,M ,5
82857,3,46120,25,F,15
14316,2,64971,17,M ,20
75636,3,58523,14,M ,19
33398,4,52505,14,F,14
37050,1,81584,11,F,1
59121,3,62810,29,M ,18
18933,3,63430,17,F,1
47887,1,61242,25,M ,14
89570,2,45395,11,M ,9
93326,4,45069,24,M ,12
32218,4,47211,16,M ,15
97024,2,50470,4,M ,6
93238,2,89292,16,M ,5
35935,4,105700,5,M ,11
78270,1,48513,18,M ,4
55365,4,62810,3,F,10
71167,3,64786,20,F,9
36733,1,60070,19,M ,5
48941,4,64246,23,F,6
76487,1,63353,2,M ,8
44059,2,250000,30,F,6
18892,2,60656,7,M ,3
32968,2,63291,29,M ,7
30214,1,60380,27,M ,5
37110,1,110000,11,F,11
99272,1,61962,22,F,12
50421,1,64786,11,F,5
73279,2,63763,3,F,15
33436,3,106367,20,M ,8
64093,3,52599,5,F,3
44861,2,65288,22,M ,4
25513,4,72202,15,M ,7
26159,1,57575,30,M ,1
69712,3,59369,23,F,4
68337,4,66808,8,M ,2
61371,1,61555,2,F,17
79753,3,59369,27,F,8
43872,4,50825,1,M ,15
59483,3,63003,20,M ,6
47386,3,93046,18,M ,16
14010,3,72460,1,F,3
69617,1,52057,8,F,17
48909,4,68999,23,F,5
33429,3,93093,20,F,2
64200,1,105688,9,F,10
83333,3,68051,11,M ,20
41335,3,93554,15,F,3
52363,2,54670,14,F,20
31893,4,60627,29,F,8
72924,2,62162,1,M ,14
77029,3,61355,21,F,16
72370,2,66808,21,M ,11
93800,1,55315,26,M ,2
36479,2,57815,19,F,4
52355,4,64955,1,M ,16
30080,2,66593,3,F,8
42571,4,52057,11,F,12
65534,2,138888,10,F,9
79359,2,54933,19,M ,20
43566,2,57583,24,F,16
42893,4,51920,4,F,3
15025,1,68407,12,F,17
46389,1,48413,12,M ,1
24125,4,52249,20,M ,11
69286,1,99280,28,F,7
38183,4,60446,8,M ,6
41191,4,54237,26,M ,13
91724,2,61422,2,M ,20
43640,2,56339,25,F,17
25275,4,45046,8,M ,17
19368,3,60446,10,M ,11
98782,4,72202,26,F,9
18488,1,54670,6,M ,2
28104,2,74669,23,F,5
19651,4,80512,21,M ,20
71090,1,72640,15,F,6
46634,3,63051,8,F,13
44472,1,103613,14,F,7
14992,2,51044,5,M ,2
46464,3,61555,8,F,16
87476,4,61962,15,F,12
31365,1,62068,19,M ,5
98132,3,86214,27,F,2
91985,4,64375,30,F,1
80055,4,77915,21,M ,15
74630,3,64057,7,M ,8
62254,3,60446,18,M ,11
56195,4,61962,12,M ,14
68906,3,74241,24,M ,18
66846,4,58371,22,M ,4
62924,4,66825,8,F,2
12345,2,46738,25,M ,20
52492,3,55315,2,F,6
50621,2,61349,15,M ,2
66767,3,52788,13,F,20
78259,3,63682,5,M ,16
48820,4,68099,24,F,13
88930,2,57859,2,F,9
81783,4,54285,29,F,7
96985,4,64738,12,M ,3
53131,1,51337,4,F,8
55818,1,140920,3,M ,17
54208,4,62162,22,M ,19
24296,4,66738,8,M ,2
62788,3,59231,9,M ,17
41695,1,72460,27,F,11
98866,4,59370,7,F,12
80765,2,52177,22,F,8
76504,3,74326,10,M ,8
25312,1,89883,24,M ,1
86989,1,50750,25,F,19
33619,2,64991,6,F,6
91594,1,53492,8,M ,4
58447,2,64816,30,M ,17
18600,4,56147,6,M ,12
75559,1,64816,29,M ,2
88522,1,72106,7,F,3
60234,1,80512,15,F,5
45411,3,75281,15,M ,7
70863,4,63763,13,M ,17
15512,4,63973,21,M ,5
81266,2,46428,24,F,4
39767,1,107226,21,M ,11
14139,3,55315,26,F,11
43646,1,64738,9,F,15
47972,4,100416,16,M ,1
26789,2,59472,1,F,18
14824,1,72460,29,F,10
11333,1,47434,29,M ,4
64488,4,66738,7,M ,1
21674,3,54005,26,F,17
90874,3,62810,14,M ,4
97744,3,59231,8,F,9
66334,2,100031,30,F,16
38233,3,50923,7,F,20
58638,2,46998,6,M ,12
76201,1,62425,6,M ,6
51036,2,68678,2,M ,16
67257,4,54933,30,F,5
74890,1,74241,3,M ,20
98450,4,90100,28,M ,4
27837,3,54933,15,M ,19
78244,4,63353,28,M ,17
78460,3,87826,29,M ,7
52073,3,65902,5,F,6
61473,1,71776,15,F,12
43433,4,72992,16,M ,11
39910,2,59370,25,F,14
89423,3,64520,4,F,17
59455,1,60754,23,M ,2
92092,4,68829,13,M ,2
14479,3,46430,10,M ,16
57660,3,61349,28,F,7
76292,1,68099,17,F,10
44994,4,64955,23,F,18
43434,1,68407,20,F,19
79401,2,62910,5,F,20
54662,2,55000,2,M ,12
29243,3,104437,19,F,13
34294,3,170500,14,F,15
58809,4,72202,21,F,8
20050,2,68182,24,F,2
51683,1,46654,12,M ,8
90994,4,46738,26,M ,14
13704,2,63695,14,F,19
52106,3,58275,24,M ,17
37912,2,65714,4,F,20
63581,2,77692,26,M ,17
40392,3,56991,8,M ,14
62927,1,56339,13,F,20
46221,4,52505,12,F,19
40004,3,63025,22,M ,14
89362,4,55140,2,M ,19
18529,2,64786,3,F,1
74548,3,63676,30,M ,18
88524,2,56147,8,M ,11
60398,4,99020,1,M ,14
55664,2,64738,8,F,14
92633,4,63813,9,F,20
40410,3,64786,9,F,19
38182,1,46998,3,M ,15
54859,3,61844,27,M ,8
20488,2,61584,21,F,11
69530,2,59369,2,M ,12
92762,1,63003,13,F,7
99480,3,65288,2,M ,4
52174,1,65893,29,F,20
44800,2,50750,19,F,11
36152,4,64375,2,M ,16
29210,2,52846,23,M ,13
89551,2,65310,8,M ,12
63787,2,58939,24,M ,17
62221,1,68678,20,M ,18
72118,1,61656,23,F,3
83318,2,45998,3,F,2
39231,1,54285,13,F,19
73910,1,55965,18,F,17
33616,1,52624,13,M ,9
18020,3,55688,27,M ,16
41855,3,66808,6,M ,11
82872,4,81584,20,M ,10
59250,1,67251,19,M ,16
13228,4,46799,1,F,20
56924,4,77692,27,M ,5
86932,1,72640,27,M ,1
64557,2,59238,30,M ,9
17287,2,63450,4,M ,9
33175,4,54132,23,F,16
65015,2,59026,9,F,4
93469,3,61962,18,F,17
64464,4,51777,29,F,2
50864,2,56294,10,M ,8
34617,2,50470,30,F,10
84583,4,60656,19,M ,15
67023,4,72460,24,M ,17
82592,1,51337,30,F,17
41296,4,54237,21,F,11
91174,3,61154,24,F,13
65966,4,50482,12,M ,15
62410,2,57748,5,F,5
86843,1,64021,23,F,8
52856,2,51337,14,M ,4
65901,1,63381,15,F,15
29005,1,71860,10,M ,5
74355,4,46428,10,F,7
76428,4,64955,21,F,2
40169,3,86214,14,M ,17
23422,1,62065,10,F,10
38076,2,58709,6,M ,7
29569,4,150290,2,F,9
16878,3,47434,4,M ,20
28077,4,68999,2,F,10
89655,3,60656,23,F,9
18370,2,63682,10,M ,12
19932,3,62957,3,M ,13
32902,1,96820,29,F,11
89354,2,96820,22,M ,13
52698,3,60446,7,F,4
16749,4,106367,12,F,8
64617,2,74226,24,M ,6
65973,2,49256,22,M ,19
69284,4,66541,29,M ,16
60486,1,63322,4,M ,10
98576,2,68678,22,M ,19
57797,3,83667,13,F,10
60921,3,140920,17,M ,5
94020,1,63450,2,M ,7
62454,1,74241,7,F,17
68548,2,63025,13,F,11
35453,4,71339,13,F,18
70067,3,55425,20,F,12
20093,2,63108,17,M ,19
20825,4,47211,25,M ,9
31994,4,95660,11,F,10
88431,1,58371,2,M ,13
53516,2,57583,12,F,15
47595,4,92328,28,M ,19
49177,4,60627,30,M ,4
40026,2,55722,2,M ,19
86221,2,76029,24,M ,13
80251,4,46738,23,M ,18
75260,2,48888,18,M ,2
18153,3,66825,29,F,14
88790,2,53171,17,M ,3
16228,3,53180,5,M ,1
85059,1,92328,2,F,3
70219,3,46998,7,F,18
74018,4,83082,27,F,18
22078,3,60656,16,F,16
71923,3,58709,12,M ,1
10699,3,61355,14,F,18
53315,1,48513,21,F,16
82126,3,54828,9,M ,6
67889,4,86214,18,M ,8
94270,1,58207,26,F,16
95278,2,60754,6,M ,8
16395,4,178000,4,M ,9
12524,3,93093,4,M ,8
88708,1,55688,23,F,17
12002,1,87565,28,M ,18
11829,2,74679,16,M ,13
38546,2,74813,25,M ,1
53596,3,61844,9,M ,3
33808,4,93396,14,M ,3
79701,3,62061,20,M ,7
97288,1,84903,11,F,4
29257,4,52846,24,F,13
41409,1,180000,4,M ,14
78794,1,50750,1,F,7
55098,1,57834,18,F,8
24975,1,58371,5,F,6
67936,3,64066,27,F,12
61061,3,60446,15,M ,19
56921,3,59124,6,M ,18
47336,3,138888,6,M ,17
26837,1,68182,1,M ,2
36834,4,75281,21,F,20
12936,3,104437,10,M ,16
38309,1,74679,15,F,1
53352,4,58523,19,F,2
35196,3,52624,19,F,7
57936,4,62810,17,F,18
70674,1,63108,18,M ,19
42913,4,62065,22,F,12
25963,2,61809,29,F,4
18165,4,59124,11,F,6
46774,1,48888,16,F,1
46022,2,47001,30,F,16
96164,3,52249,15,M ,15
47908,3,71339,6,M ,4
39679,3,92328,4,F,19
13235,4,68678,1,F,1
67140,3,92328,14,F,12
48499,2,74669,8,F,14
63180,3,148999,29,F,14
93526,4,58939,11,F,15
93492,4,47211,16,F,14
54016,3,53564,1,F,19
44365,2,47837,7,M ,3
76003,1,63478,5,F,12
89539,4,61962,28,F,1
17225,2,55578,1,M ,2
69037,4,101199,22,M ,19
67064,3,51908,1,M ,7
66289,2,74813,4,M ,7
20646,4,65714,9,F,12
41008,2,62068,16,F,4
76125,2,45395,12,F,17
58112,2,74669,30,M ,15
37156,3,50482,2,M ,1
57867,1,70545,7,F,9
14850,4,66808,23,M ,19
13718,3,68999,26,F,11
57217,2,74241,9,F,11
42609,3,68407,10,F,7
55491,1,71860,15,M ,5
21112,1,92989,2,F,4
41683,2,62910,4,M ,5
80558,2,95660,4,M ,18
47813,4,63322,14,M ,19
76351,2,55425,4,F,9
14004,2,66825,25,F,20
57997,2,45069,3,M ,3
91625,3,55140,30,F,10
44527,1,55800,8,M ,5
47865,1,53189,27,F,12
74421,2,72202,19,F,3
90474,1,61422,16,M ,20
41437,1,47414,10,F,15
60408,2,50470,11,M ,13
69521,4,105700,11,F,7
19514,2,54132,13,M ,10
96599,4,68407,27,F,4
44886,4,63450,1,M ,16
19966,4,46335,19,F,3
95934,2,60724,12,M ,9
26532,2,65902,23,F,12
46647,3,45433,16,F,14
65093,2,104437,9,M ,11
74048,3,138888,10,M ,19
29458,2,60340,14,F,20
38377,1,63676,8,M ,19
49379,1,70507,18,M ,11
93837,4,45046,10,F,6
44196,4,45395,20,M ,11
41970,1,64919,13,F,9
22176,4,68829,8,F,1
20290,1,68678,4,M ,2
37839,2,93396,4,M ,6
32026,3,46430,27,F,18
33696,1,45115,23,F,18
67030,3,46837,21,F,13
61500,4,57859,6,F,15
45038,2,70131,8,M ,12
25454,3,46120,4,F,12
92974,1,62810,10,F,2
49464,2,58523,10,F,11
25198,3,58370,7,F,9
95474,4,64246,3,M ,15
37911,2,59238,10,M ,4
41620,2,46738,9,F,4
69006,1,71339,29,F,3
23991,1,45395,4,M ,17
73654,2,58207,2,F,15
68897,4,68099,17,F,7
11321,3,61844,9,M ,15
38116,3,57748,2,M ,15
50228,3,250000,20,M ,4
30669,1,46837,5,M ,12
56150,4,55315,5,F,8
95559,3,71707,23,F,18
31849,2,63878,9,F,14
82727,1,47434,7,F,20
75294,4,71776,5,M ,13
97323,3,48413,11,M ,8
48485,3,71776,13,M ,10
91651,4,59026,1,M ,7
41629,4,80512,30,M ,1
63892,1,58530,16,F,3
30937,2,99280,24,F,20
69667,1,106367,7,F,14
25623,2,68051,27,M ,15
30370,2,55722,10,M ,1
82357,3,81584,3,F,10
23713,2,61154,7,M ,16
71809,1,74326,13,F,7
16800,2,57815,5,M ,2
62347,2,87921,1,M ,6
27162,3,63695,13,F,20
29919,2,64397,5,M ,3
63031,2,58275,27,M ,13
93600,4,63695,4,M ,10
82734,1,80512,12,F,6
27576,4,60270,3,F,11
67920,2,58709,21,M ,12
86434,3,63878,29,M ,13
13890,4,64816,19,M ,18
80954,2,47001,15,F,3
68931,2,47961,25,F,8
85827,4,99280,30,M ,5
73627,2,52624,18,F,19
85249,4,50482,5,M ,5
74783,1,59892,6,F,12
87305,1,63322,7,M ,4
24412,2,56991,14,F,18
31703,4,71707,8,F,16
74497,4,66808,8,M ,17
72201,1,64724,5,M ,19
24918,3,62810,12,F,8
19454,4,68898,29,M ,3
99247,1,64738,10,M ,10
94541,4,53171,14,F,8
78043,4,110929,20,M ,5
84283,3,62385,12,F,15
27137,3,99280,2,M ,19
95553,3,63813,26,F,9
66666,4,66441,18,M ,19
55118,2,71966,20,M ,9
83984,1,50178,8,F,11
73955,4,65902,4,M ,17
70915,3,55578,2,M ,6
73674,3,64919,19,F,11
40332,3,51259,13,M ,16
58138,3,63478,21,F,19
27105,1,46654,2,F,11
99537,3,83082,12,F,9
78558,3,54132,25,M ,17
32730,2,50923,1,F,6
75513,4,45046,7,M ,1
13013,3,58709,11,F,15
19418,1,64375,15,F,6
56443,4,87565,29,M ,19
69049,1,60724,24,M ,4
59575,3,64246,11,F,7
81825,3,57583,26,F,10
89205,4,60627,26,F,8
20729,4,63973,1,F,3
68816,2,47961,12,M ,8
21213,1,57583,13,M ,10
63339,4,61355,13,F,17
71155,1,105700,17,M ,16
31693,4,106367,15,M ,6
16101,1,47837,4,F,4
81066,1,92329,6,F,11
89894,1,64397,27,F,19
68916,4,72106,19,F,18
40791,1,59231,28,F,7
94089,4,50178,28,F,16
89506,1,57975,12,F,3
85371,3,85028,29,F,5
52019,4,67237,23,F,5
79092,3,60120,8,M ,2
62513,3,64724,19,M ,9
63388,3,62957,25,M ,19
75156,1,59369,28,M ,6
61233,4,52177,10,F,18
92516,4,106367,21,F,6
15450,1,51505,2,M ,2
57970,2,61242,1,M ,4
90922,1,95920,26,M ,13
39849,4,68407,16,M ,11
67490,3,220450,6,F,12
89308,2,66825,14,F,3
22603,1,60120,4,F,7
85638,2,64919,2,M ,8
88867,3,65714,15,F,20
88198,4,52599,3,F,8
35944,1,68829,9,F,4
42105,1,50178,23,F,6
38656,2,65707,1,F,15
85145,2,55000,23,F,1
10839,4,150290,11,M ,9
69017,3,67251,26,M ,11
21051,1,89883,2,M ,12
86466,2,53250,18,F,9
16814,4,110929,8,F,5
54768,1,54933,25,M ,1
16308,3,62425,9,F,4
75981,1,59892,17,F,5
15258,2,47750,21,M ,12
36980,2,54933,18,M ,13
57563,2,47434,28,M ,3
56923,3,63515,11,F,20
97630,2,61555,13,F,16
50922,1,93046,5,M ,3
65338,3,46654,14,M ,17
75702,1,62068,27,F,6
24865,2,84903,27,M ,18
67863,3,61349,24,M ,16
63496,1,62162,14,M ,18
62793,3,63973,24,F,18
57109,2,93396,1,F,5
30848,2,101199,21,M ,13
38204,4,56149,24,F,7
95047,1,64724,13,M ,19
47043,3,66074,25,F,4
59791,2,90100,3,M ,6
64423,3,64955,2,M ,8
91246,4,46738,25,M ,16
30813,1,58370,29,M ,12
61203,4,70468,28,M ,11
20724,3,89292,4,M ,13
60062,3,170500,14,F,17
49026,2,59231,4,M ,17
43295,4,65714,28,F,14
36492,1,95920,13,F,4
89719,2,75188,3,M ,2
76207,1,45069,18,M ,16
96219,1,46120,28,F,8
66077,1,74679,4,M ,5
77252,4,60070,6,M ,18
32807,2,63813,25,F,17
64198,1,61422,25,F,12
93634,2,52846,16,M ,9
39927,3,83667,19,F,6
25004,3,51044,11,F,10
55485,3,50274,10,M ,19
46352,4,59026,11,F,7
52672,3,64995,22,F,10
76282,4,66074,6,F,14
84282,1,74679,22,M ,3
62159,4,55000,5,F,3
91622,4,65729,23,F,9
17967,2,110000,29,F,5
44517,1,105688,16,F,14
64736,1,93554,4,F,10
54613,2,87565,29,F,12
59422,1,53366,12,M ,12
53401,2,48495,24,F,14
73507,3,53018,30,F,9
68958,4,48513,23,F,17
17401,4,54285,9,M ,12
83886,4,54285,16,F,14
75855,3,65902,27,M ,3
61558,1,63003,20,M ,19
24863,3,72992,22,F,3
37689,3,60436,6,F,7
86274,1,63973,20,F,8
89844,4,66825,1,M ,17
66106,3,72640,16,M ,10
95911,4,103613,30,F,19
96923,3,106367,29,F,8
43237,1,64066,30,M ,8
22110,2,68182,1,F,2
61231,2,51908,26,M ,11
56361,1,54285,3,M ,1
55932,3,48513,23,M ,18
56612,1,72202,12,M ,7
92632,4,92989,16,M ,6
16418,2,95920,3,F,6
26883,2,72640,30,F,2
79289,2,51044,27,F,9
91326,4,67237,3,M ,15
36919,4,60380,7,M ,10
36347,4,53180,30,M ,6
23360,4,54237,9,F,17
98809,1,71860,24,F,10
97306,2,53250,22,F,7
68581,4,101199,3,F,19
19462,3,60380,13,M ,14
93853,3,71339,20,F,1
22544,3,72202,3,F,12
84697,2,60656,22,F,13
85129,3,110000,20,F,8
35000,1,51908,5,F,2
55445,1,170500,8,M ,16
78222,2,72460,2,F,8
95039,1,45433,9,F,20
40566,3,57575,19,M ,12
48725,1,83667,21,F,4
33270,2,51908,5,M ,9
21772,2,65902,28,F,3
21966,2,70131,24,F,17
81816,2,92989,2,F,13
81959,2,220450,27,M ,6
61021,2,68678,15,M ,7
68681,4,114800,3,M ,14
23282,2,74326,27,M ,2
25241,1,65902,4,F,17
38862,3,62957,18,M ,11
59627,3,50373,20,M ,1
58472,2,99020,13,M ,3
48003,2,47001,7,F,1
95892,2,49256,3,M ,16
57900,2,83552,19,M ,15
70569,2,63000,21,F,16
12336,1,178000,18,F,18
81664,3,62957,16,M ,9
42512,3,52249,11,M ,11
17628,1,74679,24,F,17
97999,3,60627,28,M ,13
62623,3,63676,30,F,11
66190,4,46428,9,M ,12
31537,3,138888,30,M ,10
98409,1,65288,14,M ,7
98645,3,54132,3,F,14
50817,2,108987,3,M ,14
75932,4,58275,16,F,10
52170,3,178000,15,M ,11
83019,2,150290,5,F,7
67909,1,81584,1,F,16
66929,3,66593,5,M ,2
87353,2,64021,23,F,7
91728,2,97999,19,F,12
64068,3,51337,20,F,7
62294,2,67251,19,M ,19
21786,4,68182,30,M ,14
77596,4,57583,16,F,14
48654,4,54670,22,F,8
80485,2,70507,4,M ,13
23314,4,107226,20,M ,20
53791,2,84903,21,M ,15
53661,1,250000,22,F,12
39507,2,113999,12,M ,7
75887,3,60120,5,F,6
79476,3,106367,20,M ,14
19244,1,76029,9,F,3
99469,2,88527,5,M ,12
56875,3,65707,25,M ,1
36183,4,55688,16,M ,1
20541,1,58530,18,F,11
83622,3,108987,19,M ,4
17348,3,61568,12,F,9
14871,3,45115,19,F,9
26705,1,61656,2,F,5
57557,1,54132,25,M ,11
68812,1,61809,19,M ,12
38423,2,52674,21,M ,14
68427,4,74679,14,M ,7
48891,1,68999,3,M ,1
80297,2,46799,19,F,3
76928,3,64057,24,M ,6
23516,2,83082,18,F,19
47009,1,72992,5,F,3
80917,2,58370,24,F,20
32443,3,63025,2,F,15
99060,2,63763,23,F,18
12628,3,57815,29,F,16
13485,2,46654,18,F,19
89106,2,54237,29,M ,13
25737,2,89883,1,M ,17
45281,1,74813,5,F,7
49469,3,61355,14,F,7
62979,3,59365,15,F,10
91839,1,45046,7,M ,9
13244,1,105700,22,F,17
45102,3,87565,1,F,17
58650,3,72609,21,M ,5
98675,2,68051,9,F,16
38599,2,66441,25,M ,11
98159,4,55000,19,F,17
53689,1,180000,3,M ,18
43003,3,52624,6,F,14
92256,3,50825,28,F,10
49566,4,58530,14,F,4
59507,4,105700,28,M ,9
59020,4,150290,20,M ,13
23268,1,64724,17,F,14
43781,4,64375,5,F,17
53333,4,62910,10,M ,5
47739,4,63322,20,F,17
58616,2,50373,9,F,10
52057,3,108987,2,F,7
54152,4,64738,14,M ,10
44010,3,62385,24,F,10
62821,3,71966,1,F,13
90524,1,63000,16,F,12
69629,1,82758,14,F,9
70234,2,64021,9,M ,2
84678,4,77692,21,F,11
10777,4,77915,20,F,14
87153,3,150290,3,M ,6
60779,3,60270,17,F,2
36039,4,74326,21,M ,2
19999,1,51908,28,M ,13
94523,2,55425,1,F,17
50016,4,85028,13,M ,16
23921,1,51337,26,M ,2
69834,4,48888,15,M ,6
23910,4,57954,17,M ,9
68271,1,81584,13,M ,4
